lat,long,Category,Source,name,website,address,icon
42.010699,-87.845783,park,Google,,,,p
42.008935,-87.846796,park,Google,,,,p
42.0159071,-87.8589654,park,Google,,,,p
42.017453,-87.86145,park,Google,,,,p
42.017453,-87.86145,park,Google,,,,p
42.017453,-87.86145,park,Google,,,,p
42.017453,-87.86145,school,Google,,,,s_blue
42.016027,-87.859142,park,Google,,,,p
42.016221,-87.859941,park,Google,,,,p
42.017252,-87.86062,school,Google,,,,s_blue
42.0125891,-87.8635686,park,Google,,,,p
42.0076382,-87.8635686,park,Google,,,,p
42.0025956,-87.8586585,park,Google,,,,p
42.007228,-87.845701,school,Google,,,,s_blue
42.006141,-87.846175,school,Google,,,,s_blue
42.001705,-87.852519,school,Google,,,,s_blue
42.001857,-87.858921,park,Google,,,,p
41.9975229,-87.8356349,park,Google,,,,p
41.997367,-87.835474,park,Google,,,,p
41.995896,-87.836821,local_government_office,Google,,,,ylw_stars
41.992527,-87.837024,school,Google,,,,s_blue
41.992244,-87.838008,school,Google,,,,s_blue
41.993364,-87.837563,school,Google,,,,s_blue
41.991339,-87.85252,park,Google,,,,p
41.990465,-87.844443,park,Google,,,,p
41.989287,-87.835287,park,Google,,,,p
41.989274,-87.835307,park,Google,,,,p
41.9894637,-87.8350207,park,Google,,,,p
41.986763,-87.839191,university,Google,,,,s_blue
41.9902555,-87.8442317,park,Google,,,,p
41.981862,-87.840507,university,Google,,,,s_blue
41.981862,-87.840507,school,Google,,,,s_blue
41.981862,-87.840507,university,Google,,,,s_blue
41.982668,-87.844791,university,Google,,,,s_blue
41.980998,-87.842361,university,Google,,,,s_blue
41.980518,-87.842732,local_government_office,Google,,,,ylw_stars
41.992527,-87.852941,park,Google,,,,p
41.997133,-87.855441,school,Google,,,,s_blue
41.997453,-87.855398,school,Google,,,,s_blue
41.994769,-87.861478,hospital,Google,,,,hospital
41.976479,-87.85252,park,Google,,,,p
42.013605,-87.864458,park,Google,,,,p
42.011429,-87.864886,park,Google,,,,p
42.010293,-87.87187,school,Google,,,,s_blue
42.012881,-87.877778,park,Google,,,,p
42.010585,-87.878676,school,Google,,,,s_blue
42.009883,-87.876899,school,Google,,,,s_blue
42.005224,-87.863577,park,Google,,,,p
41.9982658,-87.8755349,park,Google,,,,p
42.008823,-87.879502,local_government_office,Google,,,,ylw_stars
42.003641,-87.879232,school,Google,,,,s_blue
41.998279,-87.875695,park,Google,,,,p
42.017595,-87.885768,park,Google,,,,p
42.014909,-87.890017,park,Google,,,,p
42.0132213,-87.8979248,park,Google,,,,p
42.010843,-87.890171,university,Google,,,,s_blue
42.01287,-87.896818,park,Google,,,,p
42.004966,-87.884234,cafe,Google,,,,cafe
42.007012,-87.892324,local_government_office,Google,,,,ylw_stars
41.995722,-87.867966,local_government_office,Google,,,,ylw_stars
41.995748,-87.869017,school,Google,,,,s_blue
41.995308,-87.868953,school,Google,,,,s_blue
41.992966,-87.863095,cafe,Google,,,,cafe
41.989752,-87.870342,school,Google,,,,s_blue
41.995638,-87.870747,local_government_office,Google,,,,ylw_stars
41.996373,-87.877629,local_government_office,Google,,,,ylw_stars
41.994569,-87.871123,school,Google,,,,s_blue
41.990223,-87.877404,park,Google,,,,p
41.980409,-87.865485,local_government_office,Google,,,,ylw_stars
41.995637,-87.881806,library,Google,,,,l
41.994936,-87.887667,local_government_office,Google,,,,ylw_stars
41.994949,-87.887665,local_government_office,Google,,,,ylw_stars
41.9788495,-87.8385518,park,Google,,,,p
41.978781,-87.838628,park,Google,,,,p
41.979302,-87.841742,local_government_office,Google,,,,ylw_stars
41.979273,-87.843255,school,Google,,,,s_blue
41.974475,-87.838118,school,Google,,,,s_blue
41.973086,-87.841729,school,Google,,,,s_blue
41.966644,-87.831291,school,Google,,,,s_blue
41.965309,-87.831451,school,Google,,,,s_blue
41.974454,-87.853777,park,Google,,,,p
41.979855,-87.86219,library,Google,,,,l
41.9592225,-87.8466582,park,Google,,,,p
41.9565677,-87.8476086,park,Google,,,,p
41.969108,-87.861877,cafe,Google,,,,cafe
41.96913,-87.861878,school,Google,,,,s_blue
41.959703,-87.834566,cafe,Google,,,,cafe
41.9466551,-87.8476086,park,Google,,,,p
41.948086,-87.830062,school,Google,,,,s_blue
41.944475,-87.82895,school,Google,,,,s_blue
41.945234,-87.84543,park,Google,,,,p
41.958737,-87.849179,park,Google,,,,p
41.955573,-87.860809,library,Google,,,,l
41.953727,-87.859242,school,Google,,,,s_blue
41.94502,-87.855109,library,Google,,,,l
41.978643,-87.863892,local_government_office,Google,,,,ylw_stars
41.975084,-87.862745,school,Google,,,,s_blue
41.967061,-87.868441,school,Google,,,,s_blue
41.961053,-87.870483,school,Google,,,,s_blue
41.965553,-87.873383,cafe,Google,,,,cafe
41.956351,-87.863299,school,Google,,,,s_blue
41.955054,-87.867584,park,Google,,,,p
41.955418,-87.868056,local_government_office,Google,,,,ylw_stars
41.955418,-87.868056,local_government_office,Google,,,,ylw_stars
41.955043,-87.867774,school,Google,,,,s_blue
41.954475,-87.86923,school,Google,,,,s_blue
41.954279,-87.869692,school,Google,,,,s_blue
41.951286,-87.86987,school,Google,,,,s_blue
41.95128,-87.870118,school,Google,,,,s_blue
41.9507,-87.863404,school,Google,,,,s_blue
41.945704,-87.868314,park,Google,,,,p
41.941616,-87.866625,school,Google,,,,s_blue
41.95003,-87.877563,school,Google,,,,s_blue
41.94772,-87.877271,school,Google,,,,s_blue
41.947808,-87.877285,school,Google,,,,s_blue
41.943916,-87.876989,park,Google,,,,p
42.013221,-87.897925,park,Google,,,,p
42.017173,-87.922028,cafe,Google,,,,cafe
42.007426,-87.915922,local_government_office,Google,,,,ylw_stars
41.980826,-87.898186,school,Google,,,,s_blue
41.980804,-87.909774,cafe,Google,,,,cafe
42.018272,-87.935147,park,Google,,,,p
42.009625,-87.947744,school,Google,,,,s_blue
42.018229,-87.954385,local_government_office,Google,,,,ylw_stars
42.012283,-87.960246,cafe,Google,,,,cafe
42.003599,-87.953998,school,Google,,,,s_blue
41.9932,-87.948649,school,Google,,,,s_blue
41.996276,-87.960494,park,Google,,,,p
41.99806,-87.962543,school,Google,,,,s_blue
41.984464,-87.960463,university,Google,,,,s_blue
41.977322,-87.898586,cafe,Google,,,,cafe
41.975891,-87.902617,cafe,Google,,,,cafe
41.976885,-87.910669,cafe,Google,,,,cafe
41.975187,-87.906332,hospital,Google,,,,hospital
41.949197,-87.922843,school,Google,,,,s_blue
41.9443998,-87.927352,park,Google,,,,p
41.943925,-87.927351,park,Google,,,,p
41.971672,-87.94016,local_government_office,Google,,,,ylw_stars
41.976378,-87.950894,cafe,Google,,,,cafe
41.971889,-87.949853,hospital,Google,,,,hospital
41.972004,-87.94926,local_government_office,Google,,,,ylw_stars
41.973725,-87.957493,university,Google,,,,s_blue
41.966085,-87.95304,cafe,Google,,,,cafe
41.964531,-87.953118,school,Google,,,,s_blue
41.965307,-87.954789,school,Google,,,,s_blue
41.953879,-87.934999,school,Google,,,,s_blue
41.954752,-87.937566,school,Google,,,,s_blue
41.956326,-87.941172,local_government_office,Google,,,,ylw_stars
41.958546,-87.944842,local_government_office,Google,,,,ylw_stars
41.9593487,-87.9491034,park,Google,,,,p
41.9534954,-87.9422115,park,Google,,,,p
41.953535,-87.942166,park,Google,,,,p
41.9545176,-87.9474188,park,Google,,,,p
41.954518,-87.947419,park,Google,,,,p
41.9512295,-87.9454279,park,Google,,,,p
41.951279,-87.945368,park,Google,,,,p
41.9500974,-87.934093,park,Google,,,,p
41.949745,-87.93393,park,Google,,,,p
41.945388,-87.934136,school,Google,,,,s_blue
41.949752,-87.943121,school,Google,,,,s_blue
41.949361,-87.93969,school,Google,,,,s_blue
41.959598,-87.949195,local_government_office,Google,,,,ylw_stars
41.959466,-87.949086,park,Google,,,,p
41.956227,-87.956539,school,Google,,,,s_blue
41.952753,-87.952088,library,Google,,,,l
41.951208,-87.952932,school,Google,,,,s_blue
41.953136,-87.950721,school,Google,,,,s_blue
41.953136,-87.950721,school,Google,,,,s_blue
41.951141,-87.952566,school,Google,,,,s_blue
41.955513,-87.956067,school,Google,,,,s_blue
41.9505125,-87.9573723,park,Google,,,,p
41.952343,-87.955759,park,Google,,,,p
41.950901,-87.956424,park,Google,,,,p
41.955829,-87.96112,school,Google,,,,s_blue
41.948918,-87.957844,school,Google,,,,s_blue
41.936812,-87.835999,local_government_office,Google,,,,ylw_stars
41.940193,-87.837145,local_government_office,Google,,,,ylw_stars
41.93142,-87.840617,school,Google,,,,s_blue
41.9323682,-87.8457667,park,Google,,,,p
41.935386,-87.841469,park,Google,,,,p
41.932252,-87.845854,park,Google,,,,p
41.927475,-87.835476,local_government_office,Google,,,,ylw_stars
41.926975,-87.830616,school,Google,,,,s_blue
41.922253,-87.829505,school,Google,,,,s_blue
41.920465,-87.8390124,park,Google,,,,p
41.924415,-87.834359,cafe,Google,,,,cafe
41.927743,-87.836835,school,Google,,,,s_blue
41.928056,-87.837238,school,Google,,,,s_blue
41.929717,-87.842002,library,Google,,,,l
41.928087,-87.840859,school,Google,,,,s_blue
41.932237,-87.85222,school,Google,,,,s_blue
41.932237,-87.85222,school,Google,,,,s_blue
41.913789,-87.830989,park,Google,,,,p
41.921195,-87.839241,park,Google,,,,p
41.913413,-87.840109,university,Google,,,,s_blue
41.916745,-87.845392,local_government_office,Google,,,,ylw_stars
41.908267,-87.833322,school,Google,,,,s_blue
41.908262,-87.833568,hospital,Google,,,,hospital
41.907387,-87.834062,hospital,Google,,,,hospital
41.908177,-87.838714,park,Google,,,,p
41.921975,-87.84645,school,Google,,,,s_blue
41.921104,-87.845385,park,Google,,,,p
41.92173,-87.848033,school,Google,,,,s_blue
41.919149,-87.849948,school,Google,,,,s_blue
41.909809,-87.847166,university,Google,,,,s_blue
41.9055567,-87.8540547,park,Google,,,,p
41.904416,-87.853485,park,Google,,,,p
41.9043,-87.8535,park,Google,,,,p
41.904416,-87.853485,park,Google,,,,p
41.905557,-87.854055,park,Google,,,,p
41.903642,-87.858672,school,Google,,,,s_blue
41.939197,-87.863951,school,Google,,,,s_blue
41.936923,-87.863404,local_government_office,Google,,,,ylw_stars
41.937023,-87.863407,local_government_office,Google,,,,ylw_stars
41.936923,-87.863404,local_government_office,Google,,,,ylw_stars
41.936923,-87.863404,local_government_office,Google,,,,ylw_stars
41.936923,-87.863404,local_government_office,Google,,,,ylw_stars
41.936923,-87.863404,local_government_office,Google,,,,ylw_stars
41.937486,-87.868642,park,Google,,,,p
41.935397,-87.864742,park,Google,,,,p
41.934755,-87.864636,local_government_office,Google,,,,ylw_stars
41.932808,-87.866173,school,Google,,,,s_blue
41.936191,-87.868174,cafe,Google,,,,cafe
41.940806,-87.878604,hospital,Google,,,,hospital
41.932698,-87.872024,school,Google,,,,s_blue
41.930864,-87.867007,school,Google,,,,s_blue
41.931268,-87.867887,school,Google,,,,s_blue
41.930864,-87.867284,library,Google,,,,l
41.922816,-87.869081,school,Google,,,,s_blue
41.930077,-87.874231,school,Google,,,,s_blue
41.930235,-87.874163,school,Google,,,,s_blue
41.9309548,-87.8781426,park,Google,,,,p
41.93084,-87.878021,park,Google,,,,p
41.930033,-87.878548,school,Google,,,,s_blue
41.923278,-87.876167,park,Google,,,,p
41.921828,-87.874855,park,Google,,,,p
41.922296,-87.874756,park,Google,,,,p
41.921271,-87.877222,school,Google,,,,s_blue
41.939579,-87.881103,school,Google,,,,s_blue
41.929693,-87.882729,library,Google,,,,l
41.930203,-87.885032,school,Google,,,,s_blue
41.93028,-87.884861,school,Google,,,,s_blue
41.93028,-87.884861,school,Google,,,,s_blue
41.93028,-87.884861,school,Google,,,,s_blue
41.929475,-87.885063,school,Google,,,,s_blue
41.927079,-87.884025,local_government_office,Google,,,,ylw_stars
41.925864,-87.887841,school,Google,,,,s_blue
41.9230209,-87.8764553,park,Google,,,,p
41.919753,-87.87534,school,Google,,,,s_blue
41.919672,-87.874613,school,Google,,,,s_blue
41.908303,-87.866081,cafe,Google,,,,cafe
41.906921,-87.864232,school,Google,,,,s_blue
41.905862,-87.87751,school,Google,,,,s_blue
41.903086,-87.878118,school,Google,,,,s_blue
41.917636,-87.895316,park,Google,,,,p
41.915726,-87.889082,school,Google,,,,s_blue
41.91253,-87.891729,school,Google,,,,s_blue
41.909368,-87.882278,local_government_office,Google,,,,ylw_stars
41.907778,-87.883537,local_government_office,Google,,,,ylw_stars
41.904753,-87.888118,school,Google,,,,s_blue
41.908676,-87.895542,local_government_office,Google,,,,ylw_stars
41.907154,-87.890013,hospital,Google,,,,hospital
41.90622,-87.892593,local_government_office,Google,,,,ylw_stars
41.900449,-87.829827,park,Google,,,,p
41.894972,-87.834899,school,Google,,,,s_blue
41.900359,-87.845618,school,Google,,,,s_blue
41.8993,-87.845587,park,Google,,,,p
41.89891,-87.844754,park,Google,,,,p
41.897327,-87.837849,local_government_office,Google,,,,ylw_stars
41.896112,-87.84461,school,Google,,,,s_blue
41.896112,-87.84461,school,Google,,,,s_blue
41.893773,-87.843827,school,Google,,,,s_blue
41.89392,-87.843949,school,Google,,,,s_blue
41.891409,-87.830177,park,Google,,,,p
41.8837752,-87.8334854,park,Google,,,,p
41.883971,-87.833067,park,Google,,,,p
41.885257,-87.829614,park,Google,,,,p
41.8872387,-87.836249,park,Google,,,,p
41.887154,-87.836216,park,Google,,,,p
41.889474,-87.83918,school,Google,,,,s_blue
41.887678,-87.839078,library,Google,,,,l
41.887006,-87.839054,local_government_office,Google,,,,ylw_stars
41.886029,-87.839257,local_government_office,Google,,,,ylw_stars
41.886029,-87.839257,park,Google,,,,p
41.894305,-87.851766,school,Google,,,,s_blue
41.894753,-87.852283,school,Google,,,,s_blue
41.893642,-87.854783,school,Google,,,,s_blue
41.894588,-87.857074,hospital,Google,,,,hospital
41.894265,-87.856541,library,Google,,,,l
41.896802,-87.860559,school,Google,,,,s_blue
41.892809,-87.845894,school,Google,,,,s_blue
41.891339,-87.84648,school,Google,,,,s_blue
41.891824,-87.848824,hospital,Google,,,,hospital
41.884352,-87.84913,school,Google,,,,s_blue
41.892257,-87.856775,local_government_office,Google,,,,ylw_stars
41.890664,-87.856294,hospital,Google,,,,hospital
41.888792,-87.856503,school,Google,,,,s_blue
41.891112,-87.859048,school,Google,,,,s_blue
41.891838,-87.861591,local_government_office,Google,,,,ylw_stars
41.885503,-87.861413,school,Google,,,,s_blue
41.879023,-87.830724,local_government_office,Google,,,,ylw_stars
41.879023,-87.830724,local_government_office,Google,,,,ylw_stars
41.879023,-87.830724,local_government_office,Google,,,,ylw_stars
41.879023,-87.830724,local_government_office,Google,,,,ylw_stars
41.879023,-87.830724,local_government_office,Google,,,,ylw_stars
41.881061,-87.828425,park,Google,,,,p
41.880221,-87.833766,school,Google,,,,s_blue
41.875405,-87.829211,local_government_office,Google,,,,ylw_stars
41.875326,-87.829224,local_government_office,Google,,,,ylw_stars
41.875405,-87.829211,local_government_office,Google,,,,ylw_stars
41.875473,-87.830887,library,Google,,,,l
41.875473,-87.830887,local_government_office,Google,,,,ylw_stars
41.875473,-87.830887,university,Google,,,,s_blue
41.883087,-87.837282,school,Google,,,,s_blue
41.883331,-87.837938,school,Google,,,,s_blue
41.882949,-87.839151,school,Google,,,,s_blue
41.880568,-87.838795,local_government_office,Google,,,,ylw_stars
41.879276,-87.839942,school,Google,,,,s_blue
41.879611,-87.843718,park,Google,,,,p
41.879198,-87.843116,school,Google,,,,s_blue
41.877506,-87.842328,school,Google,,,,s_blue
41.877506,-87.842328,school,Google,,,,s_blue
41.87392,-87.844226,school,Google,,,,s_blue
41.872525,-87.834122,hospital,Google,,,,hospital
41.865127,-87.832679,school,Google,,,,s_blue
41.870031,-87.838115,school,Google,,,,s_blue
41.87331,-87.844838,school,Google,,,,s_blue
41.872384,-87.84491,school,Google,,,,s_blue
41.869235,-87.843306,school,Google,,,,s_blue
41.870031,-87.842838,school,Google,,,,s_blue
41.882809,-87.847282,school,Google,,,,s_blue
41.882571,-87.849059,school,Google,,,,s_blue
41.881568,-87.845737,park,Google,,,,p
41.8812083,-87.8454597,park,Google,,,,p
41.879753,-87.853394,school,Google,,,,s_blue
41.87873,-87.846706,school,Google,,,,s_blue
41.874259,-87.845701,local_government_office,Google,,,,ylw_stars
41.876234,-87.853654,local_government_office,Google,,,,ylw_stars
41.882386,-87.861466,park,Google,,,,p
41.873087,-87.845338,school,Google,,,,s_blue
41.868642,-87.850616,school,Google,,,,s_blue
41.897666,-87.862764,park,Google,,,,p
41.895696,-87.864232,local_government_office,Google,,,,ylw_stars
41.895696,-87.864232,local_government_office,Google,,,,ylw_stars
41.896141,-87.866545,local_government_office,Google,,,,ylw_stars
41.902209,-87.878399,school,Google,,,,s_blue
41.886142,-87.864228,school,Google,,,,s_blue
41.885591,-87.86376,school,Google,,,,s_blue
41.885591,-87.86376,school,Google,,,,s_blue
41.885591,-87.86376,school,Google,,,,s_blue
41.885309,-87.865894,school,Google,,,,s_blue
41.8823078,-87.8712397,park,Google,,,,p
41.883422,-87.866122,school,Google,,,,s_blue
41.885065,-87.873731,school,Google,,,,s_blue
41.885065,-87.873731,school,Google,,,,s_blue
41.883638,-87.878269,school,Google,,,,s_blue
41.884246,-87.877065,school,Google,,,,s_blue
41.901026,-87.883299,local_government_office,Google,,,,ylw_stars
41.901026,-87.883299,local_government_office,Google,,,,ylw_stars
41.900939,-87.883542,local_government_office,Google,,,,ylw_stars
41.884967,-87.883454,local_government_office,Google,,,,ylw_stars
41.888086,-87.889228,school,Google,,,,s_blue
41.889095,-87.892927,school,Google,,,,s_blue
41.881998,-87.865716,school,Google,,,,s_blue
41.882568,-87.871102,park,Google,,,,p
41.874377,-87.862988,park,Google,,,,p
41.8764,-87.862857,park,Google,,,,p
41.879641,-87.87404,school,Google,,,,s_blue
41.879641,-87.87404,school,Google,,,,s_blue
41.881338,-87.877229,library,Google,,,,l
41.880649,-87.879642,library,Google,,,,l
41.876306,-87.876263,school,Google,,,,s_blue
41.876903,-87.876002,park,Google,,,,p
41.871698,-87.86256,school,Google,,,,s_blue
41.8695,-87.864852,school,Google,,,,s_blue
41.865423,-87.870159,school,Google,,,,s_blue
41.867202,-87.875659,school,Google,,,,s_blue
41.8650826,-87.8792162,park,Google,,,,p
41.866444,-87.878974,park,Google,,,,p
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.881677,-87.884119,local_government_office,Google,,,,ylw_stars
41.879711,-87.885773,school,Google,,,,s_blue
41.864657,-87.880799,local_government_office,Google,,,,ylw_stars
41.864661,-87.882334,hospital,Google,,,,hospital
41.869887,-87.896848,local_government_office,Google,,,,ylw_stars
41.869887,-87.896848,local_government_office,Google,,,,ylw_stars
41.9337924,-87.9062032,park,Google,,,,p
41.933907,-87.907213,park,Google,,,,p
41.933524,-87.906456,park,Google,,,,p
41.926697,-87.905341,school,Google,,,,s_blue
41.928315,-87.907319,school,Google,,,,s_blue
41.926561,-87.933641,school,Google,,,,s_blue
41.91315,-87.90341,park,Google,,,,p
41.917924,-87.907399,local_government_office,Google,,,,ylw_stars
41.911478,-87.903257,library,Google,,,,l
41.908919,-87.90423,school,Google,,,,s_blue
41.908842,-87.90441,school,Google,,,,s_blue
41.907568,-87.901903,school,Google,,,,s_blue
41.906714,-87.900734,local_government_office,Google,,,,ylw_stars
41.906714,-87.900734,local_government_office,Google,,,,ylw_stars
41.903364,-87.902285,school,Google,,,,s_blue
41.904197,-87.902841,school,Google,,,,s_blue
41.910975,-87.908367,school,Google,,,,s_blue
41.910818,-87.906184,park,Google,,,,p
41.917491,-87.931488,park,Google,,,,p
41.9037154,-87.9227553,park,Google,,,,p
41.903715,-87.922755,park,Google,,,,p
41.90356,-87.923035,park,Google,,,,p
41.902923,-87.930416,hospital,Google,,,,hospital
41.905501,-87.93064,school,Google,,,,s_blue
41.932252,-87.934787,school,Google,,,,s_blue
41.927094,-87.936309,park,Google,,,,p
41.93159,-87.937762,school,Google,,,,s_blue
41.9268967,-87.9362377,park,Google,,,,p
41.926467,-87.938229,school,Google,,,,s_blue
41.9350534,-87.9592096,park,Google,,,,p
41.935925,-87.952083,school,Google,,,,s_blue
41.93466,-87.95823,park,Google,,,,p
41.931863,-87.94833,school,Google,,,,s_blue
41.926639,-87.952529,school,Google,,,,s_blue
41.926639,-87.952529,school,Google,,,,s_blue
41.922739,-87.954125,school,Google,,,,s_blue
41.9175104,-87.9313355,park,Google,,,,p
41.916466,-87.938908,school,Google,,,,s_blue
41.916188,-87.947203,school,Google,,,,s_blue
41.914442,-87.944189,school,Google,,,,s_blue
41.903641,-87.937842,school,Google,,,,s_blue
41.91008,-87.939373,hospital,Google,,,,hospital
41.907608,-87.940316,school,Google,,,,s_blue
41.918103,-87.95144,local_government_office,Google,,,,ylw_stars
41.91751,-87.956306,park,Google,,,,p
41.9151308,-87.9543099,park,Google,,,,p
41.915144,-87.954289,park,Google,,,,p
41.915337,-87.957219,park,Google,,,,p
41.917252,-87.957843,school,Google,,,,s_blue
41.90884,-87.948292,park,Google,,,,p
41.909803,-87.95987,school,Google,,,,s_blue
41.911141,-87.960065,school,Google,,,,s_blue
41.905966,-87.961,school,Google,,,,s_blue
41.8994535,-87.901451,park,Google,,,,p
41.899521,-87.901359,park,Google,,,,p
41.892134,-87.906959,park,Google,,,,p
41.889835,-87.903671,school,Google,,,,s_blue
41.889483,-87.903671,school,Google,,,,s_blue
41.884089,-87.91292,library,Google,,,,l
41.89871,-87.922815,park,Google,,,,p
41.8982975,-87.923215,park,Google,,,,p
41.902343,-87.930356,hospital,Google,,,,hospital
41.889197,-87.914507,school,Google,,,,s_blue
41.893086,-87.926452,school,Google,,,,s_blue
41.890586,-87.927563,library,Google,,,,l
41.890273,-87.928091,school,Google,,,,s_blue
41.887066,-87.929647,park,Google,,,,p
41.882156,-87.902099,park,Google,,,,p
41.879892,-87.902435,local_government_office,Google,,,,ylw_stars
41.876649,-87.905207,local_government_office,Google,,,,ylw_stars
41.880864,-87.908118,school,Google,,,,s_blue
41.882065,-87.913713,local_government_office,Google,,,,ylw_stars
41.880308,-87.913674,school,Google,,,,s_blue
41.87735,-87.908041,local_government_office,Google,,,,ylw_stars
41.877207,-87.908042,library,Google,,,,l
41.87735,-87.908041,local_government_office,Google,,,,ylw_stars
41.87735,-87.908041,local_government_office,Google,,,,ylw_stars
41.87735,-87.908041,school,Google,,,,s_blue
41.873396,-87.897912,school,Google,,,,s_blue
41.869988,-87.903377,school,Google,,,,s_blue
41.867587,-87.899809,school,Google,,,,s_blue
41.867253,-87.900895,school,Google,,,,s_blue
41.864066,-87.897531,school,Google,,,,s_blue
41.879721,-87.929267,school,Google,,,,s_blue
41.8730832,-87.9267392,park,Google,,,,p
41.873518,-87.926607,park,Google,,,,p
41.868919,-87.927285,school,Google,,,,s_blue
41.8985617,-87.9379227,park,Google,,,,p
41.898618,-87.937972,park,Google,,,,p
41.896648,-87.935619,hospital,Google,,,,hospital
41.897172,-87.938874,cafe,Google,,,,cafe
41.894109,-87.937993,school,Google,,,,s_blue
41.901995,-87.940096,cafe,Google,,,,cafe
41.90132,-87.939828,local_government_office,Google,,,,ylw_stars
41.90132,-87.939828,local_government_office,Google,,,,ylw_stars
41.89983,-87.939572,school,Google,,,,s_blue
41.899822,-87.939487,cafe,Google,,,,cafe
41.898934,-87.939864,school,Google,,,,s_blue
41.8955538,-87.9431305,park,Google,,,,p
41.899332,-87.945221,park,Google,,,,p
41.898526,-87.944648,library,Google,,,,l
41.899406,-87.947128,university,Google,,,,s_blue
41.896748,-87.940565,school,Google,,,,s_blue
41.89602,-87.942297,school,Google,,,,s_blue
41.896697,-87.941731,school,Google,,,,s_blue
41.895308,-87.942008,school,Google,,,,s_blue
41.897605,-87.945148,university,Google,,,,s_blue
41.89638,-87.94361,park,Google,,,,p
41.894245,-87.944762,park,Google,,,,p
41.89152,-87.932492,cafe,Google,,,,cafe
41.8841061,-87.9446621,park,Google,,,,p
41.883951,-87.944631,park,Google,,,,p
41.89628,-87.949741,university,Google,,,,s_blue
41.89628,-87.949741,university,Google,,,,s_blue
41.901032,-87.9634964,park,Google,,,,p
41.901029,-87.96327,park,Google,,,,p
41.8972677,-87.9610469,park,Google,,,,p
41.89704,-87.961284,park,Google,,,,p
41.8923493,-87.9634964,park,Google,,,,p
41.893986,-87.964033,park,Google,,,,p
41.892498,-87.952294,school,Google,,,,s_blue
41.88932,-87.949234,school,Google,,,,s_blue
41.8803995,-87.9368504,park,Google,,,,p
41.880394,-87.93675,park,Google,,,,p
41.879574,-87.938226,park,Google,,,,p
41.874038,-87.935744,school,Google,,,,s_blue
41.883438,-87.940011,local_government_office,Google,,,,ylw_stars
41.882817,-87.940226,school,Google,,,,s_blue
41.883021,-87.941427,school,Google,,,,s_blue
41.883222,-87.941942,cafe,Google,,,,cafe
41.876089,-87.941365,school,Google,,,,s_blue
41.87334,-87.935491,school,Google,,,,s_blue
41.867954,-87.939569,school,Google,,,,s_blue
41.87003,-87.940619,school,Google,,,,s_blue
41.870864,-87.94673,school,Google,,,,s_blue
41.866561,-87.943242,school,Google,,,,s_blue
41.865864,-87.943952,school,Google,,,,s_blue
41.877557,-87.960212,school,Google,,,,s_blue
41.8660755,-87.9512474,park,Google,,,,p
41.866076,-87.951247,park,Google,,,,p
41.868641,-87.959786,school,Google,,,,s_blue
41.78187,-87.579775,park,Google,,,,p
41.779169,-87.579645,park,Google,,,,p
41.796416,-87.576465,park,Google,,,,p
41.779169,-87.579645,park,Google,,,,p
41.783862,-87.577316,park,Google,,,,p
41.7563825,-87.5500925,park,Google,,,,p
41.755035,-87.553102,school,Google,,,,s_blue
41.7528382,-87.5442212,park,Google,,,,p
41.71843,-87.529238,park,Google,,,,p
41.736945,-87.529878,park,Google,,,,p
41.73255,-87.541301,park,Google,,,,p
41.744036,-87.542582,school,Google,,,,s_blue
41.746226,-87.547802,school,Google,,,,s_blue
41.74588,-87.547799,school,Google,,,,s_blue
41.74588,-87.547799,school,Google,,,,s_blue
41.746146,-87.547268,school,Google,,,,s_blue
41.744638,-87.54682,hospital,Google,,,,hospital
41.743921,-87.5488565,park,Google,,,,p
41.744896,-87.549656,school,Google,,,,s_blue
41.744707,-87.548966,local_government_office,Google,,,,ylw_stars
41.744705,-87.549105,school,Google,,,,s_blue
41.744705,-87.549105,school,Google,,,,s_blue
41.744593,-87.549778,park,Google,,,,p
41.74363,-87.548943,park,Google,,,,p
41.743321,-87.551801,school,Google,,,,s_blue
41.732887,-87.545054,school,Google,,,,s_blue
41.735339,-87.544814,school,Google,,,,s_blue
41.7325501,-87.5413008,park,Google,,,,p
41.736146,-87.552268,school,Google,,,,s_blue
41.735851,-87.552624,school,Google,,,,s_blue
41.730591,-87.545879,school,Google,,,,s_blue
41.733801,-87.552585,local_government_office,Google,,,,ylw_stars
41.733801,-87.552585,local_government_office,Google,,,,ylw_stars
41.730868,-87.549212,school,Google,,,,s_blue
41.730212,-87.549733,library,Google,,,,l
41.731352,-87.551648,school,Google,,,,s_blue
41.731422,-87.551148,hospital,Google,,,,hospital
41.73165,-87.552774,school,Google,,,,s_blue
41.7179843,-87.5284578,park,Google,,,,p
41.715591,-87.5331,school,Google,,,,s_blue
41.710859,-87.535182,school,Google,,,,s_blue
41.719817,-87.537983,park,Google,,,,p
41.728181,-87.549129,school,Google,,,,s_blue
41.728106,-87.551204,school,Google,,,,s_blue
41.722257,-87.550601,school,Google,,,,s_blue
