,lat,long,category,source
20954,41.869105,-87.66184399999999,cafe,Google
20974,41.8643263,-87.6636615,park,Google
20975,41.865443,-87.661659,local_government_office,Google
20976,41.86471,-87.66163,local_government_office,Google
20981,41.873233,-87.667016,hospital,Google
20986,41.873448,-87.66892800000002,university,Google
20996,41.86916,-87.667714,university,Google
20998,41.874274,-87.669128,hospital,Google
21000,41.873915,-87.669087,library,Google
21005,41.873584,-87.670029,hospital,Google
21011,41.871593,-87.670651,library,Google
21014,41.869521,-87.670513,hospital,Google
21015,41.869611,-87.670491,hospital,Google
21023,41.870916,-87.671643,university,Google
21037,41.870705,-87.672291,university,Google
21053,41.869944,-87.6716,university,Google
21068,41.866941,-87.666373,university,Google
21084,41.864824,-87.666461,school,Google
21096,41.864362,-87.668701,school,Google
21097,41.864477,-87.668109,school,Google
21098,41.869358,-87.670512,hospital,Google
21102,41.868378,-87.67201800000002,hospital,Google
21126,41.878813,-87.678306,school,Google
21127,41.879386,-87.676688,school,Google
21128,41.883267,-87.67756700000002,school,Google
21132,41.878813,-87.678306,school,Google
21133,41.878813,-87.678306,school,Google
21136,41.881136,-87.679342,library,Google
21142,41.8792235,-87.6793784,park,Google
21143,41.879632,-87.680642,school,Google
21144,41.876334,-87.67421999999998,library,Google
21145,41.876334,-87.67421999999998,university,Google
21147,41.876974,-87.674138,university,Google
21155,41.873604,-87.679457,local_government_office,Google
21156,41.874073,-87.680008,hospital,Google
21165,41.883131,-87.683741,school,Google
21176,41.883637,-87.686605,university,Google
21181,41.883654,-87.689189,school,Google
21184,41.87892,-87.688385,school,Google
21192,41.87906,-87.68889300000002,local_government_office,Google
21193,41.876977,-87.683388,school,Google
21201,41.873002,-87.67381999999998,hospital,Google
21202,41.873904,-87.67421,hospital,Google
21205,41.873342,-87.67475300000002,hospital,Google
21209,41.87314,-87.675726,hospital,Google
21210,41.872808,-87.675965,hospital,Google
21215,41.871085,-87.673884,university,Google
21217,41.869261,-87.674065,school,Google
21218,41.87004,-87.673559,university,Google
21222,41.870277,-87.67666899999998,hospital,Google
21223,41.87122,-87.676553,hospital,Google
21224,41.87122,-87.676553,hospital,Google
21225,41.870885,-87.6767,hospital,Google
21234,41.869269,-87.680739,hospital,Google
21235,41.870327,-87.680523,school,Google
21238,41.869413,-87.67950400000002,local_government_office,Google
21239,41.870686,-87.679058,local_government_office,Google
21241,41.868824,-87.678951,university,Google
21244,41.865726,-87.676007,school,Google
21248,41.86531,-87.675331,school,Google
21252,41.867793,-87.68041099999998,school,Google
21253,41.867794,-87.68030999999998,local_government_office,Google
21256,41.871774,-87.682999,school,Google
21261,41.873125,-87.685057,park,Google
21274,41.871822,-87.68870600000002,school,Google
21291,41.867954,-87.682309,university,Google
21294,41.86781,-87.682158,local_government_office,Google
21328,42.150296,-87.759991,synagogue,Google
21332,42.135706,-87.75228,park,Google
21334,42.138267,-87.751012,local_government_office,Google
21343,42.134923,-87.75441,synagogue,Google
21357,42.098953,-87.716184,park,Google
21359,42.097704,-87.714937,park,Google
21362,42.098361,-87.721172,school,Google
21368,42.096454,-87.72573,park,Google
21372,42.116486,-87.732343,park,Google
21385,42.13004,-87.75086999999998,local_government_office,Google
21390,42.124194,-87.751174,school,Google
21392,42.123929,-87.749247,park,Google
21393,42.126953,-87.750191,park,Google
21403,42.134066,-87.7579,library,Google
21405,42.133989,-87.758372,local_government_office,Google
21425,42.130776,-87.75699,school,Google
21440,42.1269531,-87.7501913,park,Google
21445,42.1239617,-87.75511329999998,park,Google
21458,42.117861,-87.744155,park,Google
21470,42.117727,-87.7441919,park,Google
21563,42.116972,-87.74534,school,Google
21568,42.11782,-87.746276,park,Google
21572,42.124244,-87.754864,park,Google
21582,42.115168,-87.755798,park,Google
21593,42.11403,-87.730742,park,Google
21595,42.111336,-87.72912,park,Google
21597,42.110357,-87.73013399999998,park,Google
21598,42.105584,-87.730339,school,Google
21603,42.108245,-87.733325,school,Google
21604,42.108245,-87.733325,school,Google
21605,42.108245,-87.733325,school,Google
21637,42.106034,-87.732086,local_government_office,Google
21695,42.1165648,-87.7321906,park,Google
21699,42.11081,-87.73603100000003,school,Google
21726,42.107885,-87.73442800000002,school,Google
21728,42.10667700000001,-87.73451999999997,school,Google
21734,42.106958,-87.73530600000002,cafe,Google
21796,42.10520800000001,-87.728948,park,Google
21797,42.1049137,-87.7286512,park,Google
21798,42.104475,-87.73114699999998,school,Google
21820,42.104907,-87.733154,park,Google
21821,42.1048533,-87.73342170000002,park,Google
21822,42.104242,-87.73311700000002,library,Google
21827,42.099454,-87.728036,school,Google
21832,42.098546,-87.72776800000003,park,Google
21836,42.09664,-87.73204799999998,school,Google
21842,42.105206,-87.73380300000002,local_government_office,Google
21843,42.105212,-87.733999,local_government_office,Google
21844,42.105086,-87.733795,local_government_office,Google
21845,42.105148,-87.733799,local_government_office,Google
21855,42.105914,-87.735042,cafe,Google
21883,42.104473,-87.73465,local_government_office,Google
21892,42.1052227,-87.73649909999997,park,Google
21893,42.105246,-87.736496,park,Google
21909,42.114194,-87.745896,school,Google
21914,42.108361,-87.747007,school,Google
21915,42.106574,-87.746873,park,Google
21916,42.1069351,-87.75296,park,Google
21917,42.105929,-87.751823,local_government_office,Google
21925,42.105468,-87.75135999999998,school,Google
21926,42.105182,-87.751361,school,Google
21927,42.105182,-87.751361,school,Google
21928,42.105444,-87.75395999999998,park,Google
21935,42.10058400000001,-87.74589499999998,school,Google
21937,42.105386,-87.746517,school,Google
21938,42.10486,-87.74694699999998,school,Google
21940,42.105306,-87.747007,school,Google
21941,42.0987959,-87.7474224,park,Google
21947,42.099373,-87.747893,park,Google
21949,42.1025989,-87.75234470000002,park,Google
21951,42.102265,-87.753119,park,Google
21952,42.1233997,-87.7738735,park,Google
21954,42.166388,-87.76974200000002,park,Google
21970,42.1589258,-87.77541090000003,park,Google
21971,42.159109,-87.776009,park,Google
21975,42.155162,-87.771567,school,Google
21984,42.155304,-87.772286,school,Google
21993,42.1659363,-87.77894659999998,park,Google
21994,42.166692,-87.78006500000002,school,Google
21995,42.165936,-87.778947,park,Google
21997,42.1697864,-87.7866321,park,Google
21998,42.1666777,-87.7854026,park,Google
22017,42.16591500000001,-87.782996,library,Google
22020,42.165706,-87.78263199999998,cafe,Google
22037,42.17118,-87.787821,park,Google
22043,42.171705,-87.787616,park,Google
22044,42.170727,-87.786838,park,Google
22051,42.166717,-87.785489,park,Google
22115,42.15917460000001,-87.7883228,park,Google
22118,42.15888,-87.78828299999998,park,Google
22124,42.149306,-87.7726436,park,Google
22126,42.149594,-87.77301,park,Google
22127,42.1500777,-87.78063759999998,park,Google
22130,42.14242,-87.76516099999998,park,Google
22131,42.14242,-87.76516099999998,school,Google
22132,42.141693,-87.765619,school,Google
22134,42.142875,-87.76517199999998,park,Google
22135,42.13764000000001,-87.762888,synagogue,Google
22144,42.134978,-87.760122,park,Google
22159,42.137282,-87.775453,school,Google
22173,42.14987100000001,-87.780381,park,Google
22184,42.149541,-87.788917,park,Google
22185,42.148937,-87.78955500000002,cafe,Google
22186,42.15371,-87.792956,synagogue,Google
22192,42.148049,-87.792252,park,Google
22193,42.148268,-87.79088399999998,park,Google
22194,42.146772,-87.786416,park,Google
22195,42.148316,-87.79000500000002,park,Google
22196,42.147305,-87.787526,park,Google
22197,42.147487,-87.790225,park,Google
22198,42.148733,-87.790436,park,Google
22199,42.147706,-87.791166,park,Google
22200,42.148447,-87.792022,park,Google
22202,42.141624,-87.793072,synagogue,Google
22261,42.136949,-87.79154100000002,cafe,Google
22272,42.1616112,-87.80276740000002,park,Google
22273,42.167526,-87.795899,school,Google
22276,42.163498,-87.804345,park,Google
22277,42.165832,-87.805687,park,Google
22285,42.160581,-87.801177,synagogue,Google
22286,42.159898,-87.80142099999998,school,Google
22296,42.162545,-87.803013,park,Google
22301,42.16053400000001,-87.802921,park,Google
22348,42.156168,-87.80475,school,Google
22354,42.1546019,-87.8073765,park,Google
22368,42.154339,-87.807152,park,Google
22377,42.1629273,-87.816724,park,Google
22381,42.165505,-87.818685,school,Google
22382,42.163975,-87.816125,park,Google
22387,42.163915,-87.816177,school,Google
22389,42.171181,-87.822153,park,Google
22391,42.171314,-87.824552,cafe,Google
22393,42.172807,-87.824395,school,Google
22402,42.1728584,-87.82642209999999,park,Google
22403,42.172966,-87.826527,park,Google
22412,42.165617,-87.820961,school,Google
22413,42.165026,-87.822011,school,Google
22414,42.165617,-87.820961,school,Google
22415,42.166635,-87.82117,school,Google
22417,42.166137,-87.820066,school,Google
22426,42.162927,-87.816724,park,Google
22439,42.162526,-87.819788,school,Google
22443,42.160036,-87.82539200000002,park,Google
22445,42.1598772,-87.8251936,park,Google
22446,42.15622070000001,-87.8276506,park,Google
22452,42.156845,-87.82596,park,Google
22520,42.148723,-87.798956,cafe,Google
22593,42.1492803,-87.81152420000002,park,Google
22608,42.147417,-87.803099,school,Google
22616,42.146566,-87.810309,school,Google
22631,42.142408,-87.793438,synagogue,Google
22674,42.141254,-87.793477,cafe,Google
22731,42.1351045,-87.80461109999997,park,Google
22732,42.12746,-87.7923186,park,Google
22733,42.136437,-87.798023,school,Google
22737,42.135582,-87.79812,school,Google
22738,42.1403238,-87.81935770000003,park,Google
22741,42.134342,-87.805038,park,Google
22748,42.149395,-87.811497,park,Google
22804,42.149754,-87.817774,cafe,Google
22811,42.152361,-87.8204,university,Google
22826,42.140613,-87.819221,park,Google
22829,42.1405559,-87.8316429,park,Google
22845,42.135093,-87.824472,park,Google
22853,42.13501760000001,-87.82442579999999,park,Google
22854,42.134317,-87.759507,cafe,Google
22935,42.132596,-87.760559,school,Google
22936,42.132558,-87.760665,school,Google
22947,42.125236,-87.776519,park,Google
22954,42.117169,-87.76222800000002,park,Google
22958,42.115706,-87.77098199999998,park,Google
22967,42.13225,-87.787842,cafe,Google
22986,42.124903,-87.78350400000002,hospital,Google
23010,42.117452,-87.782804,school,Google
23031,42.10627,-87.771681,hospital,Google
23070,42.097676,-87.76423199999998,park,Google
23091,42.097186,-87.767202,park,Google
23094,42.103261,-87.76946600000002,local_government_office,Google
23226,42.101022,-87.770211,local_government_office,Google
23258,42.1021559,-87.7772557,park,Google
23288,42.100413,-87.770269,library,Google
23319,42.100867,-87.775977,park,Google
23335,42.11258,-87.778183,local_government_office,Google
23348,42.106187,-87.78976999999998,school,Google
23352,42.104488,-87.777384,school,Google
23353,42.104488,-87.777384,school,Google
23355,42.10163,-87.780437,park,Google
23356,42.101775,-87.780434,school,Google
23357,42.102295,-87.777486,park,Google
23385,42.128597,-87.795449,park,Google
23391,42.12456,-87.81099499999998,park,Google
23410,42.124889,-87.816266,school,Google
23412,42.125366,-87.81501899999998,park,Google
23415,42.1287501,-87.8195113,park,Google
23418,42.127368,-87.81937099999998,school,Google
23419,42.12357120000001,-87.8150571,park,Google
23420,42.124749,-87.81645400000002,school,Google
23436,42.13447100000001,-87.82284399999998,school,Google
23488,42.131251,-87.826883,cafe,Google
23516,42.128082,-87.820066,school,Google
23520,42.129003,-87.820415,park,Google
23521,42.1284061,-87.8258079,park,Google
23523,42.12832,-87.825862,park,Google
23558,42.126694,-87.825621,school,Google
23570,42.1183859,-87.82017459999999,park,Google
23571,42.123995,-87.818111,park,Google
23572,42.123564,-87.819582,park,Google
23617,42.118386,-87.820175,park,Google
23636,42.117562,-87.827565,local_government_office,Google
23655,42.112417,-87.801938,local_government_office,Google
23698,42.106565,-87.803719,cafe,Google
23711,42.102131,-87.797129,university,Google
23725,42.100443,-87.797563,school,Google
23736,42.100248,-87.798375,school,Google
23760,42.099757,-87.801009,hospital,Google
23791,42.09310429999999,-87.80461109999997,park,Google
23883,42.104321,-87.816201,school,Google
23889,42.10118789999999,-87.8195812,park,Google
23918,42.099099,-87.81793499999998,park,Google
23919,42.099184,-87.81724,school,Google
23922,42.097715,-87.816891,cafe,Google
23924,42.09091289999999,-87.81935770000003,park,Google
23949,42.101188,-87.819581,park,Google
23982,42.103202,-87.82803299999998,school,Google
23985,42.098662,-87.82330400000002,school,Google
23992,42.098639,-87.82350600000002,hospital,Google
24005,42.097427,-87.827084,school,Google
24039,42.0853003,-87.69770799999998,park,Google
24045,42.077251,-87.701727,school,Google
24051,42.079281,-87.705096,school,Google
24066,42.07790900000001,-87.705974,school,Google
24102,42.077124,-87.706313,cafe,Google
24120,42.090771,-87.711926,school,Google
24124,42.0978501,-87.71510649999998,park,Google
24125,42.094751,-87.71895,school,Google
24127,42.09128,-87.719802,park,Google
24128,42.0949196,-87.7231107,park,Google
24129,42.094689,-87.7229,park,Google
24174,42.0880131,-87.7175695,park,Google
24175,42.090012,-87.717831,school,Google
24176,42.090028,-87.71839399999998,school,Google
24177,42.090012,-87.717831,school,Google
24178,42.090012,-87.717831,school,Google
24179,42.090012,-87.717831,local_government_office,Google
24185,42.08816,-87.71775600000002,park,Google
24237,42.087169,-87.722708,local_government_office,Google
24238,42.087169,-87.722708,library,Google
24269,42.076963,-87.70734499999998,cafe,Google
24292,42.07746,-87.710584,school,Google
24310,42.07867,-87.713875,park,Google
24311,42.078099,-87.71389,park,Google
24322,42.08639,-87.717945,local_government_office,Google
24343,42.081265,-87.723771,park,Google
24346,42.079473,-87.720894,school,Google
24451,42.073874,-87.692818,cafe,Google
24463,42.073085,-87.697004,school,Google
24464,42.071621,-87.69121,park,Google
24468,42.06778,-87.691974,park,Google
24474,42.067049,-87.696784,park,Google
24477,42.07485,-87.700616,school,Google
24581,42.068024,-87.70097,park,Google
24624,42.06291,-87.694289,school,Google
24625,42.063363,-87.694226,school,Google
24645,42.064416,-87.696568,hospital,Google
24703,42.060308,-87.696448,school,Google
24704,42.06169600000001,-87.697559,school,Google
24706,42.062071,-87.698854,school,Google
24707,42.0561217,-87.69909390000002,park,Google
24708,42.059565,-87.695205,school,Google
24709,42.059087,-87.696916,park,Google
24767,42.064294,-87.702055,library,Google
24774,42.064215,-87.702685,cafe,Google
24785,42.0659665,-87.7044834,park,Google
24787,42.065865,-87.704336,park,Google
24797,42.062373,-87.704689,park,Google
24800,42.064124,-87.707272,park,Google
24802,42.063957,-87.7077,park,Google
24814,42.061932,-87.705717,park,Google
24843,42.07539600000001,-87.70813100000002,park,Google
24844,42.07539600000001,-87.70813100000002,park,Google
24845,42.07539600000001,-87.70813100000002,local_government_office,Google
24855,42.074837,-87.709464,library,Google
24868,42.074766,-87.712585,school,Google
24869,42.074751,-87.713116,school,Google
24921,42.066974,-87.717005,school,Google
24947,42.0674851,-87.72649670000001,park,Google
25016,42.064387,-87.715849,local_government_office,Google
25021,42.0597738,-87.7117197,park,Google
25022,42.060211,-87.709446,school,Google
25023,42.059908,-87.711841,park,Google
25062,42.063545,-87.723782,park,Google
25082,42.05849050000001,-87.72495759999998,park,Google
25090,42.085935,-87.729665,local_government_office,Google
25095,42.085579,-87.734937,park,Google
25099,42.08163,-87.72550799999998,school,Google
25105,42.081695,-87.73089399999998,school,Google
25112,42.0858817,-87.7348066,park,Google
25113,42.083796,-87.73599,school,Google
25123,42.075145,-87.7388071,park,Google
25137,42.085069,-87.748432,school,Google
25138,42.084934,-87.74998599999998,school,Google
25140,42.083071,-87.749585,park,Google
25149,42.0830815,-87.749576,park,Google
25177,42.082952,-87.75719000000002,cafe,Google
25182,42.079503,-87.75405400000002,park,Google
25212,42.079351,-87.755251,school,Google
25213,42.079351,-87.755251,school,Google
25253,42.0701033,-87.7338833,park,Google
25254,42.068091,-87.72641800000002,park,Google
25258,42.070176,-87.733338,park,Google
25263,42.075132,-87.73355500000002,school,Google
25266,42.074108,-87.7375,school,Google
25267,42.074897,-87.74153199999998,school,Google
25269,42.075735,-87.73832,park,Google
25277,42.068718,-87.73359,local_government_office,Google
25278,42.068718,-87.73359,park,Google
25287,42.065648,-87.727237,cafe,Google
25299,42.0634121,-87.7237263,park,Google
25301,42.063686,-87.726699,school,Google
25331,42.05753,-87.728672,school,Google
25333,42.057088,-87.72765799999998,school,Google
25335,42.058521,-87.724838,park,Google
25344,42.0593757,-87.73065179999998,park,Google
25352,42.058539,-87.72995,school,Google
25353,42.059493,-87.730727,park,Google
25363,42.059069,-87.733938,park,Google
25369,42.075393,-87.74355899999998,school,Google
25370,42.075307,-87.744228,library,Google
25371,42.074523,-87.742648,school,Google
25372,42.074652,-87.74244,school,Google
25373,42.074573,-87.74275899999998,school,Google
25374,42.074652,-87.74244,school,Google
25379,42.073911,-87.74695799999998,school,Google
25390,42.067805,-87.74345799999998,park,Google
25392,42.0704735,-87.748871,park,Google
25396,42.07182,-87.748414,synagogue,Google
25402,42.068648,-87.74860699999998,park,Google
25403,42.068648,-87.74860699999998,park,Google
25404,42.068648,-87.74860699999998,park,Google
25425,42.069545,-87.755849,school,Google
25426,42.069545,-87.755849,synagogue,Google
25427,42.069545,-87.755849,school,Google
25428,42.069336,-87.755728,synagogue,Google
25431,42.0693361,-87.75572820000002,synagogue,Google
25432,42.06864,-87.755895,school,Google
25492,42.066031,-87.747331,synagogue,Google
25519,42.06335,-87.746932,hospital,Google
25521,42.06335,-87.746932,school,Google
25608,42.061733,-87.749587,cafe,Google
25609,42.06097800000001,-87.749224,cafe,Google
25618,42.060513,-87.749326,cafe,Google
25664,42.063362100000006,-87.7526523,park,Google
25665,42.063399,-87.752482,park,Google
25674,42.062226,-87.752617,school,Google
25725,42.059752,-87.75395,school,Google
25770,42.053698,-87.691562,school,Google
25771,42.0549565,-87.6949359,park,Google
25773,42.054975,-87.694858,park,Google
25783,42.057118,-87.697418,park,Google
25802,42.052605,-87.69385,park,Google
25805,42.0480217,-87.69601390000003,park,Google
25807,42.049907,-87.693186,park,Google
25819,42.048018,-87.696348,park,Google
25842,42.0543529,-87.7034056,park,Google
25843,42.056542,-87.700789,park,Google
25845,42.056648,-87.700882,park,Google
25847,42.056274,-87.703152,park,Google
25848,42.0563593,-87.7032516,park,Google
25851,42.050741,-87.7083327,park,Google
25854,42.05383,-87.70456999999998,park,Google
25859,42.050121,-87.699062,school,Google
25860,42.04959,-87.70101899999997,park,Google
25876,42.046141,-87.691448,school,Google
25884,42.0440439,-87.6942429,park,Google
25886,42.04404,-87.694289,park,Google
25897,42.060208,-87.702481,school,Google
25911,42.04013,-87.693484,library,Google
25913,42.039752,-87.69394799999998,school,Google
25947,42.046419,-87.700615,school,Google
25950,42.046393,-87.702312,school,Google
25972,42.041025,-87.699122,library,Google
25988,42.041013,-87.699915,hospital,Google
26007,42.040996,-87.70098,school,Google
26030,42.039413,-87.702527,school,Google
26051,42.055678,-87.710491,park,Google
26069,42.0464491,-87.7101802,park,Google
26073,42.050648,-87.708388,park,Google
26074,42.048326,-87.708638,school,Google
26076,42.048641,-87.70894799999998,school,Google
26096,42.054761,-87.719634,school,Google
26105,42.0509611,-87.7194166,park,Google
26106,42.049836,-87.71999,school,Google
26107,42.050817,-87.71911899999998,park,Google
26115,42.04663239999999,-87.7194166,park,Google
26123,42.046674,-87.71006,park,Google
26124,42.043086,-87.708115,school,Google
26125,42.044653,-87.70850300000002,school,Google
26127,42.043086,-87.708115,school,Google
26133,42.0373299,-87.71033409999998,park,Google
26134,42.0371477,-87.7089485,park,Google
26191,42.047266,-87.718452,school,Google
26199,42.045972,-87.72206700000002,school,Google
26200,42.045513,-87.721411,park,Google
26227,42.041449,-87.720339,synagogue,Google
26230,42.040586,-87.718393,synagogue,Google
26244,42.0409008,-87.7220916,synagogue,Google
26247,42.040901,-87.722092,synagogue,Google
26253,42.040889,-87.723198,synagogue,Google
26266,42.038315,-87.722252,park,Google
26282,42.0347679,-87.69816999999998,park,Google
26283,42.034475,-87.69367,school,Google
26284,42.035308,-87.693392,school,Google
26290,42.034337,-87.696252,park,Google
26295,42.034768,-87.69816999999998,park,Google
26303,42.032782,-87.698516,local_government_office,Google
26318,42.033767,-87.699995,local_government_office,Google
26376,42.02825170000001,-87.6893913,park,Google
26377,42.0282826,-87.69093149999998,park,Google
26379,42.026142,-87.69255799999998,school,Google
26421,42.0249688,-87.70309759999998,park,Google
26424,42.023117,-87.699393,synagogue,Google
26425,42.025586,-87.700336,school,Google
26426,42.023246,-87.69963299999998,local_government_office,Google
26427,42.024969,-87.703098,park,Google
26446,42.019442,-87.698944,synagogue,Google
26449,42.01922,-87.700994,synagogue,Google
26451,42.01922,-87.700994,synagogue,Google
26463,42.020076,-87.703061,school,Google
26476,42.037398,-87.710474,park,Google
26477,42.037324,-87.709082,park,Google
26479,42.0241819,-87.7101802,park,Google
26481,42.033619,-87.707756,cafe,Google
26503,42.033595,-87.71324200000002,local_government_office,Google
26506,42.033798,-87.714401,library,Google
26513,42.031277,-87.70915699999998,park,Google
26522,42.029632,-87.711737,local_government_office,Google
26555,42.031734,-87.714049,library,Google
26580,42.029245,-87.71493000000002,school,Google
26583,42.029245,-87.71493000000002,school,Google
26592,42.035471,-87.72359200000002,school,Google
26595,42.035471,-87.72359200000002,school,Google
26596,42.035593,-87.721744,park,Google
26598,42.033919,-87.724226,synagogue,Google
26599,42.033311,-87.72359300000002,park,Google
26601,42.034985,-87.724088,park,Google
26602,42.03253,-87.716726,school,Google
26603,42.032678,-87.717751,park,Google
26604,42.030882,-87.71700200000002,school,Google
26617,42.056568,-87.69876,school,Google
26638,42.028476,-87.70928599999998,park,Google
26650,42.026358,-87.714773,park,Google
26682,42.0264,-87.71996,school,Google
26734,42.020637,-87.722914,park,Google
26735,42.022826,-87.725348,park,Google
26779,42.049847,-87.728215,park,Google
26783,42.048118,-87.72698299999998,school,Google
26786,42.048122,-87.726635,school,Google
26787,42.048119,-87.72689100000002,school,Google
26790,42.0498948,-87.7280356,park,Google
26791,42.048111,-87.727704,synagogue,Google
26800,42.051299,-87.73224300000003,park,Google
26812,42.054762,-87.736425,synagogue,Google
26835,42.056877,-87.741022,hospital,Google
26859,42.051701,-87.7412688,park,Google
26869,42.049013,-87.737145,school,Google
26871,42.051783,-87.741312,park,Google
26885,42.0481111,-87.7277038,synagogue,Google
26931,42.0398726,-87.7294207,park,Google
26949,42.040688,-87.730013,synagogue,Google
26958,42.039973,-87.729483,park,Google
26967,42.045308,-87.737838,school,Google
26970,42.0433103,-87.7391148,park,Google
26971,42.043476,-87.739145,park,Google
26980,42.040868,-87.734291,synagogue,Google
26997,42.041561,-87.740352,synagogue,Google
27108,42.050863,-87.742839,school,Google
27109,42.052323,-87.742742,school,Google
27112,42.050312,-87.745346,school,Google
27116,42.050308,-87.74540999999998,school,Google
27117,42.0489606,-87.74342259999997,park,Google
27118,42.049916,-87.742228,school,Google
27119,42.049207,-87.743113,park,Google
27129,42.05003,-87.744783,school,Google
27208,42.049058,-87.748646,local_government_office,Google
27244,42.050751,-87.753562,park,Google
27246,42.0510083,-87.7532676,park,Google
27247,42.048471,-87.750662,park,Google
27249,42.048497,-87.750662,park,Google
27254,42.048155,-87.75361099999998,school,Google
27257,42.0494186,-87.75895820000002,park,Google
27263,42.049306,-87.758911,park,Google
27264,42.047252,-87.743116,synagogue,Google
27297,42.0466435,-87.7514218,park,Google
27351,42.040106,-87.748784,park,Google
27361,42.046116,-87.751194,local_government_office,Google
27362,42.046912,-87.751196,park,Google
27363,42.046116,-87.751194,local_government_office,Google
27372,42.045211,-87.752485,local_government_office,Google
27429,42.040533,-87.751886,cafe,Google
27433,42.038951,-87.751919,school,Google
27440,42.0404333,-87.75803549999998,park,Google
27458,42.040402,-87.758114,park,Google
27466,42.033592,-87.727774,school,Google
27488,42.033829,-87.730241,school,Google
27489,42.033676,-87.730198,synagogue,Google
27508,42.029218,-87.72596899999998,park,Google
27522,42.029227,-87.73159799999998,school,Google
27523,42.029227,-87.73159799999998,school,Google
27525,42.030045,-87.730363,school,Google
27526,42.029475,-87.731449,school,Google
27544,42.028364,-87.734782,school,Google
27556,42.026706,-87.725771,school,Google
27561,42.026935,-87.726475,school,Google
27562,42.026626,-87.726316,school,Google
27563,42.0271861,-87.7291129,park,Google
27565,42.027185,-87.729011,park,Google
27598,42.026173,-87.731249,school,Google
27610,42.019825,-87.726991,school,Google
27612,42.019825,-87.726991,school,Google
27631,42.026364,-87.73675,school,Google
27637,42.026605,-87.736728,local_government_office,Google
27663,42.026088,-87.739227,synagogue,Google
27664,42.026172,-87.739233,school,Google
27672,42.026176,-87.74038,school,Google
27684,42.019792,-87.73849940000002,park,Google
27686,42.019115,-87.73737,school,Google
27696,42.019929,-87.73861600000002,park,Google
27697,42.033919,-87.743394,school,Google
27699,42.034183,-87.743585,school,Google
27705,42.03753,-87.750339,library,Google
27721,42.033675,-87.74799999999998,school,Google
27724,42.035561,-87.748645,park,Google
27737,42.032155,-87.743438,park,Google
27805,42.033699,-87.751743,local_government_office,Google
27815,42.033748,-87.756435,school,Google
27817,42.034271,-87.756745,park,Google
27832,42.0324541,-87.7532676,park,Google
27834,42.031718,-87.751235,school,Google
27837,42.032036,-87.755034,school,Google
27839,42.032601,-87.753098,park,Google
27844,42.02897,-87.753733,school,Google
27845,42.029127,-87.753946,school,Google
27847,42.032022,-87.755913,school,Google
27877,42.0288743,-87.7600347,park,Google
27893,42.026361,-87.744331,school,Google
27920,42.0245348,-87.7437303,park,Google
27921,42.024603000000006,-87.743779,park,Google
27922,42.024887,-87.74423900000002,park,Google
27928,42.026349,-87.746252,school,Google
27955,42.0238488,-87.7481916,park,Google
27956,42.0220842,-87.7449611,park,Google
27957,42.023983,-87.748075,park,Google
27972,42.022061,-87.744677,park,Google
27976,42.021042,-87.749893,university,Google
27977,42.022332,-87.74973,university,Google
27979,42.020432,-87.750517,university,Google
27982,42.026379,-87.75102700000002,university,Google
27985,42.026788,-87.752403,local_government_office,Google
28074,42.024197,-87.75395,school,Google
28084,42.028153,-87.754859,school,Google
28102,42.0258789,-87.7571127,park,Google
28120,42.026228,-87.756213,local_government_office,Google
28121,42.026228,-87.756213,local_government_office,Google
28122,42.026227,-87.75595600000003,school,Google
28123,42.026228,-87.756213,local_government_office,Google
28124,42.026228,-87.756213,local_government_office,Google
28125,42.026228,-87.756213,local_government_office,Google
28126,42.026228,-87.756213,local_government_office,Google
28127,42.026228,-87.756213,local_government_office,Google
28130,42.026228,-87.756213,local_government_office,Google
28131,42.026228,-87.756213,local_government_office,Google
28132,42.026228,-87.756213,local_government_office,Google
28133,42.026228,-87.756213,local_government_office,Google
28147,42.025848,-87.75791,library,Google
28150,42.02476400000001,-87.75752299999998,school,Google
28151,42.021919,-87.751406,university,Google
28152,42.022864,-87.75202900000002,synagogue,Google
28169,42.018642,-87.758116,school,Google
28173,42.018642,-87.758116,school,Google
28184,42.0900186,-87.7726436,park,Google
28185,42.090584,-87.764785,school,Google
28186,42.089057,-87.76687700000002,synagogue,Google
28188,42.089961,-87.766234,local_government_office,Google
28189,42.089616,-87.764981,park,Google
28190,42.094825,-87.77001700000002,local_government_office,Google
28203,42.088048,-87.773719,park,Google
28207,42.0845573,-87.76188020000002,park,Google
28209,42.08455,-87.761821,park,Google
28210,42.083367,-87.760265,university,Google
28213,42.081892,-87.75988100000002,school,Google
28215,42.084962,-87.76562,local_government_office,Google
28218,42.079706,-87.76264300000003,cafe,Google
28258,42.07944000000001,-87.763974,hospital,Google
28274,42.0787326,-87.77509140000002,park,Google
28280,42.078733,-87.775091,park,Google
28281,42.079815,-87.773409,park,Google
28289,42.086666,-87.78388000000002,park,Google
28296,42.086682,-87.7838655,park,Google
28311,42.086036,-87.790673,school,Google
28312,42.08263400000001,-87.792712,local_government_office,Google
28319,42.079437,-87.792851,school,Google
28325,42.076418,-87.765896,school,Google
28342,42.0674539,-87.77233609999998,park,Google
28343,42.06534370000001,-87.7751034,park,Google
28345,42.067339,-87.772475,park,Google
28354,42.0589468,-87.764033,park,Google
28360,42.062873,-87.764865,local_government_office,Google
28363,42.062873,-87.764865,library,Google
28365,42.062873,-87.764865,local_government_office,Google
